ID,F_VenclovasLab.csv_F_Voronota_glob_area,F_VenclovasLab.csv_F_Voronota_glob_area_per_atom,F_VenclovasLab.csv_F_Voronota_glob_nonprotein_area,F_VenclovasLab.csv_F_Voronota_glob_sas_energy,F_VenclovasLab.csv_F_Voronota_glob_nonsas_energy_norm,F_VenclovasLab.csv_F_Voronota_iface_atoms,F_VenclovasLab.csv_F_Voronota_iface_atoms_light_score,F_VenclovasLab.csv_F_Voronota_iface_expanded_energy_norm,F_VenclovasLab.csv_F_Voronota_diff_nonsas_energy_norm,F_Oliva_rawdata_v3.csv_F_PA,F_Oliva_rawdata_v3.csv_F_PAr,F_Oliva_rawdata_v3.csv_F_PAl,F_Oliva_rawdata_v3.csv_F_CA,F_Oliva_rawdata_v3.csv_F_CAr,F_Oliva_rawdata_v3.csv_F_CAl,F_Oliva_rawdata_v3.csv_F_CP,F_Oliva_rawdata_v3.csv_F_PP,F_Oliva_rawdata_v3.csv_F_CC,F_Oliva_rawdata_v3.csv_F_ArAr,F_Oliva_rawdata_v3.csv_F_AlAl,F_Oliva_rawdata_v3.csv_F_AlAr,F_Oliva_rawdata_v3.csv_F_AAr,F_Oliva_rawdata_v3.csv_F_AAl,F_Oliva_rawdata_v3.csv_F_AA,F_Oliva_rawdata_v3.csv_F_fPA,F_Oliva_rawdata_v3.csv_F_fPAr,F_Oliva_rawdata_v3.csv_F_fPAl,F_Oliva_rawdata_v3.csv_F_fCA,F_Oliva_rawdata_v3.csv_F_fCAr,F_Oliva_rawdata_v3.csv_F_fCAl,F_Oliva_rawdata_v3.csv_F_fCP,F_Oliva_rawdata_v3.csv_F_fPP,F_Oliva_rawdata_v3.csv_F_fCC,F_Oliva_rawdata_v3.csv_F_fAlAl,F_Oliva_rawdata_v3.csv_F_fAlAr,F_Oliva_rawdata_v3.csv_F_fAAl,F_Oliva_rawdata_v3.csv_F_BSA_Apolar_naccess,F_LyonMOBIGroup_MOBI_raw_scores.csv_F_shape,F_LyonMOBIGroup_MOBI_raw_scores.csv_F_hydro,F_FurmanLab_interface_analyzer_disulf.csv_F_I-sc,F_FurmanLab_interface_analyzer_disulf.csv_F_fa-intra-rep,F_FurmanLab_interface_analyzer_disulf.csv_F_sc-value,F_Kiharalab_feature.csv_F_DOVE,F_Kiharalab_feature.csv_F_GNN-DOVE,F_Kiharalab_feature.csv_F_PhysicsScore,F_Kiharalab_feature.csv_F_RosettaInterfaceEnergy,I_Confidence,I_Score,Training
1mml_2,47697.100000000,11.882690000,0.000000000,-254.025000000,-0.444670000,390.000000000,0.533490000,-0.226750000,0.008080000,0.000000000,2.000000000,6.000000000,6.000000000,4.000000000,12.000000000,8.000000000,2.000000000,11.000000000,2.000000000,2.000000000,14.000000000,10.000000000,4.000000000,2.000000000,0.000000000,0.024000000,0.071000000,0.071000000,0.047000000,0.141000000,0.094000000,0.024000000,0.129000000,0.024000000,0.165000000,0.047000000,1277.030000000,0.075470412,0.190876351,-34.159000000,7.950000000,0.642000000,0.143595949,0.258200000,-13992.300000000,-58.649900000,-0.081486740,0,0
1mqd_4,49394.900000000,12.232520000,0.000000000,-2244.100000000,-0.414940000,222.000000000,0.335890000,-0.065180000,0.004290000,0.000000000,0.000000000,4.000000000,2.000000000,20.000000000,4.000000000,10.000000000,5.000000000,7.000000000,0.000000000,6.000000000,0.000000000,0.000000000,2.000000000,1.000000000,0.000000000,0.000000000,0.066000000,0.033000000,0.328000000,0.066000000,0.164000000,0.082000000,0.115000000,0.098000000,0.000000000,0.033000000,456.720000000,0.059601214,0.191335740,-43.460000000,6.261000000,0.778000000,0.127451390,0.612900000,-16080.400000000,-42.758400000,0.244844537,1,0
1nf7_4,88252.400000000,12.827380000,0.000000000,4031.950000000,-0.356120000,128.000000000,0.053400000,-0.027060000,0.002510000,0.000000000,2.000000000,2.000000000,2.000000000,2.000000000,4.000000000,4.000000000,0.000000000,7.000000000,0.000000000,0.000000000,0.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.080000000,0.080000000,0.080000000,0.080000000,0.160000000,0.160000000,0.000000000,0.280000000,0.000000000,0.000000000,0.000000000,-913.110000000,0.000000000,0.000000000,14.575000000,14.656000000,0.563000000,0.005852449,0.635400000,-13618.100000000,-15.460400000,-1.054317358,0,0
1o64_1,38227.500000000,12.299710000,0.000000000,88.892400000,-0.464320000,264.000000000,0.547190000,-0.241180000,0.001740000,4.000000000,2.000000000,10.000000000,6.000000000,7.000000000,2.000000000,2.000000000,0.000000000,5.000000000,0.000000000,14.000000000,15.000000000,2.000000000,4.000000000,0.000000000,0.055000000,0.027000000,0.137000000,0.082000000,0.096000000,0.027000000,0.027000000,0.000000000,0.068000000,0.192000000,0.205000000,0.055000000,1081.480000000,0.058097151,0.307082153,-58.585000000,5.327000000,0.750000000,0.003135748,0.627700000,-16223.100000000,-72.206500000,0.541178861,1,0
1ovn_1,42603.900000000,12.929860000,0.000000000,2282.920000000,-0.339160000,184.000000000,0.480310000,-0.146420000,0.000500000,2.000000000,2.000000000,8.000000000,10.000000000,7.000000000,4.000000000,6.000000000,0.000000000,12.000000000,1.000000000,3.000000000,0.000000000,0.000000000,2.000000000,0.000000000,0.035000000,0.035000000,0.140000000,0.175000000,0.123000000,0.070000000,0.105000000,0.000000000,0.211000000,0.053000000,0.000000000,0.035000000,334.430000000,0.055836435,0.077605322,-33.235000000,8.216000000,0.659000000,0.011464274,0.444400000,-9475.370000000,-38.868900000,0.151654164,1,0
1pd5_26,42110.000000000,11.868660000,0.000000000,1721.000000000,-0.492760000,272.000000000,0.459720000,-0.194870000,0.010740000,4.000000000,3.000000000,5.000000000,5.000000000,5.000000000,3.000000000,10.000000000,8.000000000,16.000000000,0.000000000,0.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.063000000,0.048000000,0.079000000,0.079000000,0.079000000,0.048000000,0.159000000,0.127000000,0.254000000,0.000000000,0.032000000,0.000000000,388.770000000,0.084871130,0.011590470,43.774000000,8.524000000,0.574000000,0.000125586,0.582800000,-1827.180000000,-12.544000000,-0.503044807,0,0
1poe_1,24759.500000000,12.815480000,0.000000000,19.757400000,-0.359960000,81.000000000,0.390560000,-0.150900000,0.008110000,3.000000000,0.000000000,2.000000000,4.000000000,1.000000000,0.000000000,6.000000000,1.000000000,6.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.000000000,2.000000000,0.103000000,0.000000000,0.069000000,0.138000000,0.034000000,0.000000000,0.207000000,0.034000000,0.207000000,0.000000000,0.000000000,0.138000000,-149.600000000,0.021907443,0.048223350,-8.565000000,4.772000000,0.712000000,0.000002811,0.366300000,-3227.970000000,-14.175500000,0.169587278,1,0
1psa_1,55570.300000000,11.438930000,0.000000000,2027.860000000,-0.462300000,280.000000000,0.221190000,0.060850000,0.017340000,0.000000000,2.000000000,7.000000000,3.000000000,12.000000000,8.000000000,24.000000000,7.000000000,6.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.029000000,0.100000000,0.043000000,0.171000000,0.114000000,0.343000000,0.100000000,0.086000000,0.000000000,0.000000000,0.000000000,310.920000000,0.121825144,0.110489510,11.587000000,6.932000000,0.614000000,0.001226766,0.568200000,-7746.130000000,-22.332600000,-0.538107408,0,0
1psq_1,29706.400000000,11.930280000,0.000000000,-232.211000000,-0.424590000,200.000000000,0.436680000,-0.195680000,-0.009290000,0.000000000,6.000000000,2.000000000,1.000000000,5.000000000,14.000000000,1.000000000,0.000000000,6.000000000,4.000000000,6.000000000,7.000000000,0.000000000,2.000000000,0.000000000,0.000000000,0.111000000,0.037000000,0.019000000,0.093000000,0.259000000,0.019000000,0.000000000,0.111000000,0.111000000,0.130000000,0.037000000,1127.820000000,0.049590537,0.239057239,-19.434000000,4.436000000,0.662000000,0.009004437,0.628200000,-13773.000000000,-46.019000000,0.532501483,1,0
1q98_1,29637.000000000,12.028000000,0.000000000,389.093000000,-0.444750000,193.000000000,0.490470000,-0.216630000,-0.003170000,0.000000000,4.000000000,2.000000000,6.000000000,8.000000000,4.000000000,2.000000000,0.000000000,5.000000000,0.000000000,8.000000000,7.000000000,4.000000000,4.000000000,0.000000000,0.000000000,0.074000000,0.037000000,0.111000000,0.148000000,0.074000000,0.037000000,0.000000000,0.093000000,0.148000000,0.130000000,0.074000000,677.960000000,0.074619289,0.256070640,-41.445000000,3.970000000,0.695000000,0.000204866,0.587200000,-11758.000000000,-40.907600000,0.728394928,1,0
1qmj_1,24924.500000000,12.087540000,0.000000000,-1628.460000000,-0.452910000,149.000000000,0.729300000,-0.320430000,-0.002100000,3.000000000,0.000000000,9.000000000,0.000000000,4.000000000,2.000000000,1.000000000,1.000000000,3.000000000,0.000000000,11.000000000,6.000000000,0.000000000,0.000000000,0.000000000,0.075000000,0.000000000,0.225000000,0.000000000,0.100000000,0.050000000,0.025000000,0.025000000,0.075000000,0.275000000,0.150000000,0.000000000,197.440000000,0.067746414,0.445945946,-34.578000000,2.945000000,0.651000000,0.000947030,0.251300000,-12672.400000000,-40.456400000,1.398084842,1,0
1qpg_1,75363.600000000,11.977690000,0.000000000,-4470.920000000,-0.390330000,256.000000000,0.287670000,-0.174410000,0.003730000,4.000000000,2.000000000,0.000000000,0.000000000,8.000000000,4.000000000,2.000000000,4.000000000,11.000000000,3.000000000,0.000000000,0.000000000,0.000000000,6.000000000,2.000000000,0.087000000,0.043000000,0.000000000,0.000000000,0.174000000,0.087000000,0.043000000,0.087000000,0.239000000,0.000000000,0.000000000,0.130000000,47.540000000,0.025867103,0.081632653,-14.942000000,11.317000000,0.322000000,0.000901315,0.513100000,-18592.300000000,-17.336100000,-1.176281003,0,0
1qq7_1,43308.200000000,11.524270000,0.000000000,-148.302000000,-0.445910000,550.000000000,0.518790000,-0.340100000,-0.008460000,7.000000000,4.000000000,16.000000000,5.000000000,12.000000000,20.000000000,9.000000000,2.000000000,9.000000000,3.000000000,12.000000000,21.000000000,7.000000000,12.000000000,13.000000000,0.046000000,0.026000000,0.105000000,0.033000000,0.079000000,0.132000000,0.059000000,0.013000000,0.059000000,0.079000000,0.138000000,0.079000000,2319.130000000,0.171857441,0.333163525,-41.373000000,5.566000000,0.711000000,0.052317437,0.432200000,-24301.800000000,-123.303000000,0.200650312,1,0
1r5q_2,20035.400000000,13.321410000,0.000000000,882.197000000,-0.467540000,236.000000000,0.658140000,-0.215180000,-0.025980000,0.000000000,2.000000000,1.000000000,10.000000000,10.000000000,2.000000000,2.000000000,0.000000000,3.000000000,1.000000000,17.000000000,2.000000000,2.000000000,6.000000000,1.000000000,0.000000000,0.034000000,0.017000000,0.169000000,0.169000000,0.034000000,0.034000000,0.000000000,0.051000000,0.288000000,0.034000000,0.102000000,907.870000000,0.101797753,0.172413793,-1.602000000,2.817000000,0.661000000,0.000161094,0.366900000,-11519.300000000,-57.417400000,0.569245319,1,0
1rcw_2,40262.800000000,12.069180000,0.000000000,-751.808000000,-0.329790000,216.000000000,0.432980000,-0.210460000,-0.004830000,0.000000000,0.000000000,8.000000000,6.000000000,12.000000000,2.000000000,10.000000000,4.000000000,19.000000000,0.000000000,6.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.119000000,0.090000000,0.179000000,0.030000000,0.149000000,0.060000000,0.284000000,0.090000000,0.000000000,0.000000000,631.470000000,0.117216117,0.069090909,-42.363000000,4.914000000,0.688000000,0.021187214,0.604700000,-12652.400000000,-50.477400000,0.308332102,1,0
1rk4_1,41796.700000000,12.593160000,0.000000000,-293.822000000,-0.374670000,253.000000000,0.621440000,-0.443870000,-0.012880000,3.000000000,4.000000000,6.000000000,1.000000000,11.000000000,3.000000000,5.000000000,0.000000000,2.000000000,5.000000000,4.000000000,17.000000000,2.000000000,0.000000000,0.000000000,0.048000000,0.063000000,0.095000000,0.016000000,0.175000000,0.048000000,0.079000000,0.000000000,0.032000000,0.063000000,0.270000000,0.000000000,957.440000000,0.052023564,0.281362932,-61.174000000,4.675000000,0.689000000,0.000018860,0.345600000,-15565.800000000,-63.698700000,0.814849850,1,0
1rpa_1,64283.700000000,11.503880000,0.000000000,-1546.060000000,-0.425660000,356.000000000,0.468310000,-0.269300000,-0.002350000,4.000000000,6.000000000,4.000000000,4.000000000,2.000000000,4.000000000,8.000000000,3.000000000,6.000000000,3.000000000,9.000000000,4.000000000,6.000000000,6.000000000,11.000000000,0.050000000,0.075000000,0.050000000,0.050000000,0.025000000,0.050000000,0.100000000,0.038000000,0.075000000,0.112000000,0.050000000,0.075000000,873.880000000,0.066196812,0.238439306,-22.286000000,11.867000000,0.669000000,0.000556408,0.272600000,-18656.300000000,-62.918800000,0.247907484,1,0
1rtv_1,36499.800000000,12.248260000,0.000000000,-91.583600000,-0.444860000,127.000000000,0.419260000,-0.174890000,0.002130000,0.000000000,0.000000000,0.000000000,2.000000000,5.000000000,5.000000000,0.000000000,0.000000000,9.000000000,2.000000000,1.000000000,1.000000000,4.000000000,2.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.061000000,0.152000000,0.152000000,0.000000000,0.000000000,0.273000000,0.030000000,0.030000000,0.061000000,158.730000000,0.012440605,0.117366412,-1.086000000,7.386000000,0.680000000,0.000476930,0.199500000,-5960.210000000,-25.566500000,0.219849827,1,0
1rz6_2,57455.700000000,12.040170000,0.000000000,256.235000000,-0.318000000,290.000000000,0.385690000,-0.111880000,-0.011410000,2.000000000,8.000000000,6.000000000,4.000000000,4.000000000,2.000000000,4.000000000,1.000000000,2.000000000,1.000000000,9.000000000,6.000000000,4.000000000,14.000000000,2.000000000,0.029000000,0.116000000,0.087000000,0.058000000,0.058000000,0.029000000,0.058000000,0.014000000,0.029000000,0.130000000,0.087000000,0.203000000,860.540000000,0.105930127,0.240986717,0.636000000,6.988000000,0.625000000,0.002229454,0.633100000,-17473.500000000,-49.516300000,0.142070326,1,0
1s9p_1,42652.700000000,12.637840000,0.000000000,1397.840000000,-0.366120000,293.000000000,0.488630000,-0.284860000,-0.004130000,11.000000000,0.000000000,0.000000000,8.000000000,5.000000000,0.000000000,8.000000000,3.000000000,12.000000000,0.000000000,1.000000000,0.000000000,0.000000000,12.000000000,1.000000000,0.180000000,0.000000000,0.000000000,0.131000000,0.082000000,0.000000000,0.131000000,0.049000000,0.197000000,0.016000000,0.000000000,0.197000000,611.250000000,0.055226658,0.058252427,-42.358000000,9.266000000,0.598000000,0.002013712,0.630300000,-10778.200000000,-44.455000000,-0.367904645,0,0
1sw2_4,50271.600000000,11.631560000,0.000000000,-2871.710000000,-0.429460000,290.000000000,0.352180000,-0.096280000,0.013480000,6.000000000,0.000000000,2.000000000,8.000000000,18.000000000,2.000000000,8.000000000,2.000000000,15.000000000,0.000000000,5.000000000,3.000000000,0.000000000,7.000000000,0.000000000,0.079000000,0.000000000,0.026000000,0.105000000,0.237000000,0.026000000,0.105000000,0.026000000,0.197000000,0.066000000,0.039000000,0.092000000,518.720000000,0.114572936,0.213768116,9.413000000,6.513000000,0.576000000,0.000025219,0.596800000,-18649.500000000,-23.606000000,-0.276900115,0,0
1sxs_1,26081.600000000,12.159250000,0.000000000,-618.231000000,-0.428430000,176.000000000,0.498150000,-0.243510000,0.005560000,0.000000000,0.000000000,10.000000000,0.000000000,8.000000000,2.000000000,3.000000000,2.000000000,1.000000000,0.000000000,6.000000000,4.000000000,0.000000000,14.000000000,5.000000000,0.000000000,0.000000000,0.182000000,0.000000000,0.145000000,0.036000000,0.055000000,0.036000000,0.018000000,0.109000000,0.073000000,0.255000000,682.990000000,0.109180475,0.427104723,-52.938000000,3.239000000,0.759000000,0.002324766,0.417600000,-12484.400000000,-53.585100000,1.132964856,1,0
1t1l_1,75248.400000000,11.569560000,0.000000000,4649.700000000,-0.414040000,274.000000000,0.582100000,-0.304770000,-0.010920000,1.000000000,4.000000000,0.000000000,0.000000000,2.000000000,5.000000000,9.000000000,4.000000000,5.000000000,15.000000000,0.000000000,2.000000000,2.000000000,2.000000000,3.000000000,0.019000000,0.074000000,0.000000000,0.000000000,0.037000000,0.093000000,0.167000000,0.074000000,0.093000000,0.000000000,0.037000000,0.037000000,297.440000000,0.144601800,0.074314362,-5.827000000,13.943000000,0.431000000,0.000369857,0.527500000,252.395000000,-27.902000000,-0.180388256,0,0
1t3w_1,29594.100000000,13.745520000,0.000000000,-1158.970000000,-0.336450000,342.000000000,0.606940000,-0.416990000,-0.037450000,0.000000000,0.000000000,18.000000000,0.000000000,9.000000000,0.000000000,5.000000000,3.000000000,3.000000000,2.000000000,18.000000000,19.000000000,1.000000000,2.000000000,0.000000000,0.000000000,0.000000000,0.225000000,0.000000000,0.112000000,0.000000000,0.062000000,0.038000000,0.038000000,0.225000000,0.238000000,0.025000000,1889.350000000,0.279694073,0.486050837,-87.983000000,3.681000000,0.699000000,0.007267885,0.631200000,-18921.200000000,-103.193000000,0.647259819,1,0
1tf5_1,151596.000000000,12.251170000,0.000000000,-3416.800000000,-0.319840000,254.000000000,0.261870000,-0.161370000,0.002080000,2.000000000,0.000000000,4.000000000,4.000000000,4.000000000,0.000000000,16.000000000,4.000000000,12.000000000,0.000000000,0.000000000,0.000000000,2.000000000,4.000000000,3.000000000,0.036000000,0.000000000,0.073000000,0.073000000,0.073000000,0.000000000,0.291000000,0.073000000,0.218000000,0.000000000,0.000000000,0.073000000,-1741.460000000,0.054451510,0.031919362,-32.574000000,22.751000000,0.443000000,0.000118549,0.586800000,-27018.600000000,-31.252800000,-1.333563532,0,0
1txn_1,48830.700000000,11.901220000,0.000000000,-106.433000000,-0.368090000,682.000000000,0.406280000,-0.134760000,0.000900000,13.000000000,14.000000000,19.000000000,9.000000000,16.000000000,25.000000000,22.000000000,5.000000000,24.000000000,11.000000000,11.000000000,8.000000000,5.000000000,7.000000000,1.000000000,0.068000000,0.074000000,0.100000000,0.047000000,0.084000000,0.132000000,0.116000000,0.026000000,0.126000000,0.058000000,0.042000000,0.037000000,2632.040000000,0.069432629,0.382092199,475.137000000,6.330000000,0.551000000,0.350752026,0.630800000,-18356.300000000,-9731000.000000000,-1.158638066,0,0
1u07_1,18479.800000000,12.640080000,0.000000000,-607.978000000,-0.377700000,305.000000000,0.507830000,-0.195020000,0.003000000,3.000000000,7.000000000,21.000000000,2.000000000,10.000000000,0.000000000,11.000000000,11.000000000,4.000000000,0.000000000,4.000000000,2.000000000,2.000000000,4.000000000,0.000000000,0.037000000,0.086000000,0.259000000,0.025000000,0.123000000,0.000000000,0.136000000,0.136000000,0.049000000,0.049000000,0.025000000,0.049000000,965.000000000,0.081030620,0.302816901,-82.980000000,2.024000000,0.740000000,0.036678478,0.249900000,-14162.300000000,-87.734800000,0.571271353,1,0
1u20_1,37451.100000000,12.331610000,0.000000000,-1157.840000000,-0.410800000,329.000000000,0.569960000,-0.194440000,-0.010400000,8.000000000,1.000000000,4.000000000,15.000000000,15.000000000,5.000000000,1.000000000,3.000000000,4.000000000,4.000000000,11.000000000,5.000000000,8.000000000,18.000000000,7.000000000,0.073000000,0.009000000,0.037000000,0.138000000,0.138000000,0.046000000,0.009000000,0.028000000,0.037000000,0.101000000,0.046000000,0.165000000,1288.590000000,0.171018673,0.436781609,-87.218000000,4.323000000,0.716000000,0.000104100,0.610900000,-17363.800000000,-90.291300000,0.802416131,1,0
1uat_2,23923.900000000,12.370170000,0.000000000,-707.038000000,-0.496940000,132.000000000,0.508440000,-0.218200000,0.000060000,4.000000000,4.000000000,2.000000000,4.000000000,0.000000000,0.000000000,2.000000000,1.000000000,2.000000000,1.000000000,0.000000000,0.000000000,6.000000000,2.000000000,10.000000000,0.105000000,0.105000000,0.053000000,0.105000000,0.000000000,0.000000000,0.053000000,0.026000000,0.053000000,0.000000000,0.000000000,0.053000000,380.980000000,0.029820370,0.064285714,-22.743000000,2.682000000,0.630000000,0.000000044,0.593500000,-8512.810000000,-31.296700000,0.418366026,1,0
1ujk_3,30530.000000000,12.774060000,0.000000000,-872.330000000,-0.363610000,331.000000000,0.382360000,-0.160070000,-0.008520000,5.000000000,0.000000000,1.000000000,2.000000000,2.000000000,0.000000000,1.000000000,1.000000000,5.000000000,0.000000000,0.000000000,1.000000000,2.000000000,2.000000000,3.000000000,0.200000000,0.000000000,0.040000000,0.080000000,0.080000000,0.000000000,0.040000000,0.040000000,0.200000000,0.000000000,0.040000000,0.080000000,-36.280000000,0.050146706,0.103713188,473.695000000,3.745000000,0.000000000,0.002167406,0.634700000,-15917.500000000,-9764720.000000000,-1.810034969,0,0
1v2a_1,40638.000000000,12.048030000,0.000000000,-889.607000000,-0.437290000,323.000000000,0.572890000,-0.308990000,0.000270000,4.000000000,6.000000000,15.000000000,6.000000000,8.000000000,10.000000000,6.000000000,3.000000000,10.000000000,6.000000000,1.000000000,8.000000000,2.000000000,4.000000000,0.000000000,0.045000000,0.067000000,0.169000000,0.067000000,0.090000000,0.112000000,0.067000000,0.034000000,0.112000000,0.011000000,0.090000000,0.045000000,1322.970000000,0.188340402,0.180672269,-62.038000000,6.911000000,0.592000000,0.000207520,0.627000000,-15842.300000000,-64.683300000,0.249066276,1,0
1vez_2,32944.200000000,12.085180000,0.000000000,-1004.870000000,-0.380320000,214.000000000,0.594540000,-0.276340000,0.001380000,6.000000000,2.000000000,2.000000000,2.000000000,0.000000000,2.000000000,8.000000000,0.000000000,6.000000000,1.000000000,0.000000000,2.000000000,12.000000000,2.000000000,7.000000000,0.115000000,0.038000000,0.038000000,0.038000000,0.000000000,0.038000000,0.154000000,0.000000000,0.115000000,0.000000000,0.038000000,0.038000000,672.780000000,0.068551477,0.139664804,-41.283000000,4.555000000,0.755000000,0.001791839,0.626700000,-13055.100000000,-52.473300000,0.854361619,1,0
1vg9_2,93979.100000000,11.787170000,0.000000000,-801.753000000,-0.461790000,275.000000000,0.434240000,-0.179440000,0.001240000,0.000000000,0.000000000,7.000000000,4.000000000,9.000000000,2.000000000,6.000000000,0.000000000,12.000000000,0.000000000,11.000000000,10.000000000,1.000000000,4.000000000,0.000000000,0.000000000,0.000000000,0.106000000,0.061000000,0.136000000,0.030000000,0.091000000,0.000000000,0.182000000,0.167000000,0.152000000,0.061000000,-448.990000000,0.026654464,0.097844113,-39.902000000,13.370000000,0.641000000,0.008775525,0.591800000,-20415.000000000,-47.254400000,-0.324134793,0,0
1wlg_3,52714.400000000,12.225050000,0.000000000,536.336000000,-0.390650000,320.000000000,0.364660000,-0.116860000,0.011890000,7.000000000,0.000000000,8.000000000,0.000000000,7.000000000,0.000000000,20.000000000,16.000000000,7.000000000,0.000000000,5.000000000,2.000000000,0.000000000,8.000000000,2.000000000,0.085000000,0.000000000,0.098000000,0.000000000,0.085000000,0.000000000,0.244000000,0.195000000,0.085000000,0.061000000,0.024000000,0.098000000,537.180000000,0.084300931,0.042937853,-46.562000000,5.317000000,0.626000000,0.002847794,0.202100000,-11134.400000000,-57.703200000,-0.545511459,0,0
